run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
1,1.679126501083374,175,61,80,7121.0,13971.0,544.0,528.0,528.0,512.0,6609.0,65343.0,7441.0,14467.0,512.0,512.0,512.0,528.0,6417.0,65295.
1,1.7409591674804688,175,62,80,7201.0,14019.0,480.0,512.0,544.0,512.0,6753.0,65279.0,7457.0,14611.0,528.0,544.0,512.0,560.0,6705.0,65295.
1,1.8031296730041504,175,63,80,7409.0,14723.0,512.0,528.0,512.0,512.0,6833.0,65359.0,7425.0,14739.0,528.0,528.0,512.0,528.0,6785.0,62479.
1,1.86448073387146,175,64,80,7441.0,14595.0,512.0,496.0,512.0,528.0,5281.0,65359.0,7169.0,14115.0,528.0,560.0,528.0,560.0,5761.0,62623.
1,1.9260952472686768,175,65,80,7425.0,14499.0,448.0,544.0,512.0,560.0,6321.0,60110.0,6945.0,13763.0,528.0,528.0,464.0,512.0,6609.0,65327.
1,1.987694263458252,175,66,80,7217.0,13411.0,576.0,544.0,560.0,576.0,6433.0,62479.0,7169.0,13875.0,528.0,560.0,544.0,528.0,6049.0,65231.
1,2.0509917736053467,175,67,80,7137.0,13907.0,528.0,576.0,512.0,544.0,6209.0,65295.0,7377.0,14579.0,512.0,464.0,528.0,528.0,5857.0,65311.
1,2.113102674484253,175,68,80,7425.0,14467.0,528.0,528.0,528.0,512.0,6305.0,65295.0,7441.0,14467.0,528.0,512.0,528.0,544.0,5937.0,60094.
1,2.1908304691314697,175,69,80,7393.0,14371.0,528.0,560.0,528.0,544.0,6545.0,65263.0,7441.0,14339.0,544.0,528.0,528.0,528.0,6529.0,65295.
1,2.252643585205078,175,70,80,7441.0,14403.0,544.0,480.0,528.0,528.0,6465.0,65327.0,7425.0,14371.0,512.0,528.0,544.0,544.0,6497.0,60110.
1,2.314924955368042,175,71,80,7441.0,14307.0,528.0,480.0,512.0,528.0,6497.0,65311.0,7457.0,14259.0,528.0,528.0,480.0,576.0,5969.0,62399.
1,2.377110719680786,175,72,80,7361.0,14211.0,512.0,560.0,560.0,544.0,6353.0,62447.0,7137.0,13539.0,512.0,528.0,544.0,544.0,6593.0,65311.
1,2.441096544265747,175,73,80,7185.0,13603.0,560.0,528.0,528.0,544.0,6497.0,65263.0,7425.0,14227.0,512.0,528.0,544.0,544.0,6513.0,65327.
1,2.5028133392333984,175,74,80,7185.0,13507.0,544.0,512.0,512.0,544.0,6193.0,65327.0,7393.0,14115.0,544.0,544.0,528.0,528.0,6321.0,65295.
1,2.5647921562194824,175,75,80,7457.0,14131.0,560.0,528.0,512.0,544.0,6481.0,65327.0,7505.0,13923.0,496.0,528.0,528.0,528.0,6449.0,65359.
1,2.6275336742401123,175,76,80,7489.0,13827.0,512.0,512.0,480.0,528.0,6289.0,65343.0,7489.0,13811.0,512.0,528.0,544.0,560.0,5857.0,60238.
1,2.689882516860962,175,77,80,7457.0,13571.0,512.0,528.0,528.0,480.0,6017.0,60190.0,6945.0,13011.0,528.0,544.0,496.0,544.0,6401.0,65263.
1,2.7516770362854004,175,78,80,6961.0,12323.0,560.0,528.0,560.0,544.0,5841.0,65327.0,7713.0,13379.0,560.0,560.0,560.0,512.0,6049.0,65295.
1,2.814643621444702,175,79,80,6209.0,12819.0,544.0,528.0,512.0,528.0,5905.0,65327.0,6545.0,13395.0,544.0,528.0,528.0,528.0,5937.0,65295.
1,2.8771309852600098,175,80,80,6785.0,13139.0,528.0,544.0,512.0,512.0,6209.0,65311.0,7041.0,13059.0,528.0,528.0,496.0,512.0,5809.0,65263.
1,2.938669204711914,175,81,80,8017.0,12771.0,512.0,496.0,544.0,496.0,5089.0,65247.0,7889.0,12739.0,528.0,544.0,528.0,528.0,5025.0,60494.
1,3.000528335571289,175,82,80,8177.0,12611.0,528.0,512.0,560.0,544.0,4993.0,65327.0,8177.0,12947.0,544.0,512.0,560.0,544.0,4865.0,65215.
