Rotation,LED_no,s1,s2,s3,s4,t
0,0,2016.0,2880.0,2144.0,2720.0,83
0,0,1888.0,2208.0,2112.0,2336.0,84
0,0,1888.0,2144.0,2080.0,2272.0,85
0,0,1856.0,2112.0,2048.0,2080.0,86
0,0,1824.0,2080.0,2080.0,2080.0,87
0,0,1760.0,1952.0,1984.0,2112.0,88
0,0,0.0,0.0,4289.0,9250.0,89
0,0,1504.0,6881.0,2880.0,4993.0,90
0,0,1952.0,4801.0,2336.0,3648.0,91
0,0,2048.0,4000.0,2144.0,3296.0,92
0,0,1888.0,3168.0,2016.0,2688.0,93
0,0,1856.0,2816.0,2208.0,2496.0,94
0,0,1760.0,2464.0,1952.0,2272.0,95
0,0,1632.0,2080.0,2016.0,2144.0,96
0,0,1696.0,2176.0,2048.0,2048.0,97
0,0,1728.0,2048.0,2048.0,1984.0,98
0,0,1728.0,1984.0,2016.0,2016.0,99
0,1,1760.0,2016.0,2080.0,2016.0,0
0,1,1760.0,2080.0,2048.0,2080.0,1
0,1,1728.0,2016.0,1984.0,2176.0,2
0,1,1760.0,1888.0,1760.0,1888.0,3
0,1,3232.0,9186.0,0.0,10274.0,4
0,1,2112.0,7553.0,3520.0,4000.0,5
0,1,2400.0,4577.0,2720.0,3104.0,6
0,1,2144.0,3840.0,2336.0,2688.0,7
0,1,1984.0,3040.0,2272.0,2240.0,8
0,1,1952.0,2720.0,2080.0,2240.0,9
0,1,1824.0,2304.0,2048.0,2016.0,10
0,1,1760.0,2144.0,2048.0,1920.0,11
0,1,1760.0,2112.0,1952.0,2080.0,12
0,1,1696.0,2080.0,2048.0,1984.0,13
0,1,0.0,16452.0,4769.0,5089.0,14
0,1,1728.0,9954.0,928.0,5345.0,15
0,1,1376.0,5377.0,2016.0,3264.0,16
0,1,1760.0,4129.0,2080.0,2816.0,17
0,1,1856.0,3328.0,2112.0,2400.0,18
0,1,1824.0,2912.0,1600.0,2304.0,19
0,1,1728.0,2304.0,1984.0,1984.0,20
0,1,1760.0,2240.0,2016.0,2080.0,21
0,1,1728.0,2144.0,2080.0,1920.0,22
0,1,1728.0,2016.0,1984.0,2112.0,23
0,1,1696.0,1952.0,2016.0,2016.0,24
0,1,1632.0,8514.0,0.0,6657.0,25
0,1,2112.0,6913.0,2784.0,4129.0,26
0,1,2048.0,4769.0,2464.0,3008.0,27
0,1,2016.0,4000.0,2048.0,2592.0,28
0,1,2016.0,3232.0,2112.0,2336.0,29
0,1,1952.0,2784.0,2144.0,2336.0,30
0,1,1824.0,2336.0,2016.0,2016.0,31
0,1,1824.0,2272.0,2080.0,2016.0,32
0,1,1792.0,2112.0,2112.0,2080.0,33
0,1,1792.0,2112.0,2016.0,2080.0,34
0,1,1760.0,1952.0,2016.0,1984.0,35
0,1,2560.0,10530.0,0.0,3776.0,36
0,1,3328.0,9058.0,6305.0,3424.0,37
0,1,1792.0,4353.0,2208.0,2432.0,38
0,1,1920.0,3648.0,1792.0,2528.0,39
0,1,1824.0,2976.0,2112.0,2240.0,40
0,1,1792.0,2624.0,2016.0,2240.0,41
0,1,1760.0,2240.0,2080.0,2016.0,42
0,1,1760.0,2080.0,2080.0,1984.0,43
0,1,1696.0,2080.0,2080.0,2080.0,44
0,1,1760.0,2016.0,1984.0,2080.0,45
0,1,1696.0,1920.0,1952.0,1984.0,46
0,1,1376.0,0.0,4289.0,9698.0,47
0,1,3392.0,9122.0,5729.0,8514.0,48
0,1,1536.0,4064.0,2176.0,2624.0,49
0,1,1696.0,3360.0,1984.0,2528.0,50
0,1,1664.0,2880.0,2080.0,2272.0,51
0,1,1696.0,2496.0,2048.0,2112.0,52
0,1,1728.0,2272.0,2016.0,2016.0,53
0,1,1696.0,2016.0,2048.0,2112.0,54
0,1,1696.0,1984.0,1984.0,2080.0,55
0,1,1696.0,1984.0,2016.0,2048.0,56
0,1,1696.0,1920.0,2016.0,1984.0,57
0,1,1728.0,1952.0,1984.0,0.0,58
0,1,2112.0,7265.0,1984.0,4321.0,59
0,1,1760.0,4929.0,2176.0,3072.0,60
0,1,1888.0,3904.0,2144.0,2624.0,61
0,1,1824.0,3168.0,1952.0,2272.0,62
0,1,1728.0,2720.0,2112.0,2176.0,63
0,1,1760.0,2464.0,2080.0,2080.0,64
0,1,1728.0,2176.0,2048.0,2016.0,65
0,1,1760.0,2016.0,2048.0,2112.0,66
0,1,1728.0,2336.0,2080.0,2080.0,67
0,1,1728.0,1952.0,2016.0,1984.0,68
0,1,1600.0,1952.0,2080.0,2016.0,69
0,1,3008.0,7489.0,5281.0,4321.0,70
0,1,2016.0,6209.0,2976.0,2976.0,71
0,1,2080.0,4545.0,2336.0,2656.0,72
0,1,2080.0,3840.0,2144.0,2496.0,73
0,1,2016.0,3008.0,2048.0,2176.0,74
0,1,1888.0,2624.0,2080.0,2144.0,75
0,1,1792.0,2272.0,1952.0,1952.0,76
0,1,1792.0,2144.0,2016.0,2016.0,77
0,1,1824.0,2080.0,1888.0,2080.0,78
0,1,1760.0,2016.0,2016.0,2080.0,79
0,1,1728.0,1920.0,2016.0,2016.0,80
0,1,4513.0,4161.0,1056.0,2112.0,81
0,1,1568.0,5089.0,2752.0,2720.0,82
0,1,1856.0,3904.0,2176.0,2496.0,83
0,1,1824.0,3424.0,1952.0,2496.0,84
0,1,1856.0,2720.0,2112.0,2144.0,85
0,1,1888.0,2464.0,1984.0,2144.0,86
0,1,1728.0,2144.0,1952.0,2144.0,87
0,1,1760.0,2048.0,2016.0,2016.0,88
0,1,1728.0,2048.0,2016.0,2016.0,89
0,1,1696.0,1888.0,1984.0,2048.0,90
0,1,0.0,13187.0,3424.0,4417.0,91
0,1,3008.0,9314.0,4193.0,8258.0,92
0,1,1984.0,5569.0,2368.0,3200.0,93
0,1,2112.0,4385.0,1952.0,2848.0,94
0,1,2112.0,3488.0,2144.0,2464.0,95
0,1,2016.0,3040.0,1952.0,2368.0,96
0,1,1888.0,2528.0,1952.0,2144.0,97
0,1,1568.0,2304.0,2048.0,2144.0,98
0,1,1792.0,2048.0,2048.0,2112.0,99
0,2,1824.0,2560.0,2080.0,2144.0,0
0,2,1792.0,2304.0,2016.0,2048.0,1
0,2,1760.0,2112.0,2048.0,1984.0,2
0,2,1728.0,2112.0,2016.0,2080.0,3
0,2,1760.0,2048.0,1984.0,2080.0,4
0,2,1728.0,1952.0,1984.0,2016.0,5
0,2,3200.0,8322.0,1024.0,9378.0,6
0,2,1600.0,6209.0,2144.0,3936.0,7
0,2,1792.0,4321.0,2144.0,3040.0,8
0,2,1888.0,3648.0,2144.0,2720.0,9
0,2,1824.0,3040.0,1952.0,2336.0,10
0,2,1856.0,2304.0,1952.0,2272.0,11
0,2,1728.0,2240.0,2080.0,2080.0,12
0,2,1760.0,2112.0,2016.0,2080.0,13
0,2,1760.0,2144.0,2080.0,1984.0,14
0,2,1760.0,2016.0,1792.0,2048.0,15
0,2,2336.0,10722.0,2752.0,6433.0,16
0,2,1664.0,6017.0,2336.0,3744.0,17
0,2,1856.0,4449.0,2336.0,3168.0,18
0,2,1888.0,3616.0,2336.0,2752.0,19
0,2,1856.0,3008.0,2112.0,2464.0,20
0,2,1824.0,2592.0,2144.0,2272.0,21
0,2,1760.0,2208.0,2080.0,2112.0,22
0,2,1760.0,2112.0,1952.0,2016.0,23
0,2,1728.0,2080.0,2048.0,1952.0,24
0,2,1728.0,1984.0,1920.0,2080.0,25
0,2,1728.0,1888.0,1920.0,2048.0,26
0,2,2272.0,6529.0,512.0,5633.0,27
0,2,1376.0,4801.0,2496.0,4193.0,28
0,2,1760.0,3552.0,2368.0,2688.0,29
0,2,1824.0,2880.0,2240.0,2400.0,30
0,2,1792.0,2560.0,2208.0,2272.0,31
0,2,1728.0,2048.0,2144.0,2144.0,32
0,2,1760.0,2048.0,2080.0,2016.0,33
0,2,1728.0,2112.0,1984.0,1984.0,34
0,2,1728.0,1984.0,1984.0,2048.0,35
0,2,1728.0,1952.0,2016.0,2048.0,36
0,2,1728.0,1888.0,1952.0,1984.0,37
0,2,1728.0,1888.0,1792.0,1952.0,38
0,2,3616.0,9122.0,6817.0,4577.0,39
0,2,2016.0,8322.0,1344.0,5665.0,40
0,2,2016.0,4641.0,2304.0,4097.0,41
0,2,2080.0,4064.0,2048.0,3424.0,42
0,2,1856.0,2880.0,2208.0,2720.0,43
0,2,1888.0,2784.0,2080.0,2592.0,44
0,2,1792.0,2336.0,2016.0,2240.0,45
0,2,1792.0,2208.0,2080.0,2176.0,46
0,2,1760.0,2144.0,1952.0,2016.0,47
0,2,1760.0,1920.0,2016.0,2144.0,48
0,2,1760.0,1952.0,1952.0,2080.0,49
0,2,2912.0,8418.0,4577.0,3264.0,50
0,2,1888.0,5985.0,2688.0,3296.0,51
0,2,2016.0,4289.0,2272.0,2848.0,52
0,2,1984.0,3520.0,2144.0,2464.0,53
0,2,1888.0,2912.0,2208.0,2272.0,54
0,2,1824.0,2528.0,1984.0,2144.0,55
0,2,1792.0,2272.0,1952.0,2048.0,56
0,2,1760.0,2144.0,1952.0,2112.0,57
0,2,1760.0,2080.0,2080.0,2048.0,58
0,2,1760.0,1984.0,2016.0,2080.0,59
0,2,1696.0,1952.0,2016.0,2016.0,60
0,2,1728.0,1856.0,1888.0,1984.0,61
0,2,1984.0,9826.0,2240.0,6241.0,62
0,2,2208.0,6209.0,2112.0,3872.0,63
0,2,2144.0,4545.0,2016.0,3136.0,64
0,2,1984.0,3584.0,2048.0,2592.0,65
0,2,1952.0,3040.0,2048.0,2400.0,66
0,2,1824.0,2560.0,2080.0,2176.0,67
0,2,1824.0,2368.0,2048.0,2144.0,68
0,2,1760.0,2048.0,2080.0,1984.0,69
0,2,1760.0,2016.0,2016.0,1984.0,70
0,2,1728.0,1984.0,2016.0,2048.0,71
0,2,1760.0,1984.0,2016.0,2080.0,72
0,2,1408.0,4705.0,2080.0,4161.0,73
0,2,1632.0,4000.0,2240.0,2496.0,74
0,2,1824.0,3264.0,2080.0,2304.0,75
0,2,1920.0,2560.0,1888.0,2080.0,76
0,2,1888.0,2240.0,2048.0,1984.0,77
0,2,1888.0,2208.0,1888.0,2112.0,78
0,2,1728.0,1984.0,2080.0,1920.0,79
0,2,1792.0,2080.0,1920.0,2080.0,80
0,2,1728.0,1856.0,1984.0,1952.0,81
0,2,1760.0,1952.0,1952.0,2016.0,82
0,2,1728.0,1888.0,2016.0,2464.0,83
0,2,0.0,32231.0,0.0,11618.0,84
0,2,8226.0,14051.0,4737.0,7553.0,85
0,2,2624.0,6689.0,2112.0,4353.0,86
0,2,2496.0,5089.0,1920.0,3712.0,87
0,2,2208.0,4032.0,2112.0,2976.0,88
0,2,2112.0,3328.0,2080.0,2656.0,89
0,2,1888.0,2848.0,2112.0,2368.0,90
0,2,1952.0,2464.0,2048.0,2272.0,91
0,2,1824.0,2176.0,2080.0,2080.0,92
0,2,1824.0,2080.0,1984.0,2016.0,93
0,2,1760.0,2016.0,1984.0,2048.0,94
0,2,1792.0,2016.0,1920.0,2080.0,95
0,2,3680.0,6177.0,2752.0,5057.0,96
0,2,2112.0,4961.0,2496.0,3136.0,97
0,2,2016.0,3904.0,2240.0,2624.0,98
0,2,1984.0,3392.0,2016.0,2496.0,99
0,3,2080.0,7585.0,2816.0,4417.0,0
0,3,2208.0,5185.0,2400.0,3136.0,1
0,3,2080.0,4129.0,2208.0,2784.0,2
0,3,2016.0,3360.0,2112.0,2400.0,3
0,3,1984.0,2912.0,2144.0,2272.0,4
0,3,1856.0,2624.0,2080.0,2080.0,5
0,3,1856.0,2240.0,1952.0,2048.0,6
0,3,1792.0,2112.0,2112.0,1952.0,7
0,3,1760.0,2112.0,2048.0,1920.0,8
0,3,1728.0,1952.0,2080.0,2016.0,9
0,3,1152.0,4097.0,2016.0,3424.0,10
0,3,1472.0,3040.0,2208.0,2144.0,11
0,3,1728.0,2624.0,1984.0,2016.0,12
0,3,1856.0,2144.0,1888.0,1984.0,13
0,3,1760.0,2080.0,1984.0,1888.0,14
0,3,1888.0,2080.0,1888.0,1952.0,15
0,3,1760.0,1888.0,2176.0,1888.0,16
0,3,1792.0,1952.0,1984.0,1984.0,17
0,3,1728.0,1856.0,1984.0,1920.0,18
0,3,1696.0,1536.0,1952.0,1952.0,19
0,3,1728.0,1824.0,1824.0,1952.0,20
0,3,1696.0,1824.0,1824.0,1952.0,21
0,3,1504.0,10018.0,0.0,10914.0,22
0,3,2336.0,5473.0,2368.0,5793.0,23
0,3,2176.0,4129.0,2208.0,4225.0,24
0,3,2080.0,3392.0,2368.0,3584.0,25
0,3,1984.0,2784.0,2272.0,2944.0,26
0,3,1856.0,2464.0,2112.0,2656.0,27
0,3,1888.0,2144.0,1984.0,2368.0,28
0,3,1856.0,2016.0,2080.0,2176.0,29
0,3,1792.0,2016.0,1792.0,2048.0,30
0,3,1760.0,1952.0,1728.0,2112.0,31
0,3,1760.0,1920.0,1824.0,2112.0,32
0,3,3584.0,8642.0,2944.0,6913.0,33
0,3,2240.0,5185.0,2752.0,4064.0,34
0,3,2112.0,4129.0,2432.0,3584.0,35
0,3,2080.0,3232.0,2528.0,3008.0,36
0,3,1920.0,2688.0,2432.0,2688.0,37
0,3,1856.0,2432.0,2272.0,2368.0,38
0,3,1792.0,2144.0,2112.0,2208.0,39
0,3,1824.0,2080.0,1984.0,2112.0,40
0,3,1792.0,2016.0,2112.0,2016.0,41
0,3,1728.0,1952.0,1888.0,2112.0,42
0,3,1760.0,1856.0,1824.0,2016.0,43
0,3,2432.0,8482.0,3616.0,10594.0,44
0,3,2016.0,7457.0,2496.0,6241.0,45
0,3,2112.0,4481.0,2304.0,4417.0,46
0,3,2112.0,3616.0,2336.0,3712.0,47
0,3,1984.0,2848.0,2208.0,3040.0,48
0,3,2016.0,2560.0,2240.0,2720.0,49
0,3,1856.0,2240.0,2144.0,2336.0,50
0,3,1824.0,2144.0,2144.0,2176.0,51
0,3,1792.0,1984.0,1984.0,2080.0,52
0,3,1792.0,2112.0,1888.0,2016.0,53
0,3,1760.0,1888.0,1888.0,2048.0,54
0,3,3584.0,7969.0,2752.0,7265.0,55
0,3,2304.0,5057.0,2400.0,5089.0,56
0,3,2240.0,3968.0,2144.0,4064.0,57
0,3,2176.0,3264.0,2112.0,3328.0,58
0,3,2112.0,2560.0,2112.0,2656.0,59
0,3,1984.0,2304.0,1984.0,2432.0,60
0,3,1888.0,2016.0,2016.0,2176.0,61
0,3,1888.0,2176.0,2080.0,2144.0,62
0,3,1824.0,1984.0,2080.0,2016.0,63
0,3,1760.0,1952.0,2080.0,1920.0,64
0,3,1760.0,1920.0,1888.0,2112.0,65
0,3,8834.0,15587.0,3264.0,4161.0,66
0,3,2688.0,7073.0,2720.0,8194.0,67
0,3,2304.0,4705.0,2176.0,4865.0,68
0,3,2272.0,3872.0,2272.0,4064.0,69
0,3,1984.0,3008.0,2304.0,3200.0,70
0,3,2080.0,2688.0,2112.0,2880.0,71
0,3,1888.0,2272.0,2112.0,2464.0,72
0,3,1888.0,2112.0,1984.0,2368.0,73
0,3,1792.0,2080.0,2144.0,2112.0,74
0,3,1792.0,2080.0,2080.0,2080.0,75
0,3,1760.0,1888.0,1952.0,2112.0,76
0,3,1792.0,1920.0,1856.0,2112.0,77
0,3,5473.0,12162.0,5793.0,7457.0,78
0,3,3040.0,7297.0,3424.0,6689.0,79
0,3,2880.0,5281.0,2880.0,5249.0,80
0,3,2592.0,4064.0,2592.0,4193.0,81
0,3,2208.0,3168.0,2464.0,3264.0,82
0,3,2080.0,2880.0,2144.0,2976.0,83
0,3,2016.0,2336.0,2208.0,2496.0,84
0,3,1952.0,2208.0,2080.0,2368.0,85
0,3,1920.0,2144.0,2048.0,2208.0,86
0,3,1824.0,1824.0,1952.0,2112.0,87
0,3,1792.0,1920.0,1888.0,2112.0,88
0,3,2656.0,4097.0,3744.0,3936.0,89
0,3,1952.0,4129.0,2592.0,2848.0,90
0,3,2144.0,3136.0,2304.0,2528.0,91
0,3,2048.0,2464.0,2048.0,2144.0,92
0,3,2016.0,2304.0,2080.0,2112.0,93
0,3,1856.0,2112.0,2016.0,1984.0,94
0,3,1792.0,1856.0,2112.0,1984.0,95
0,3,1824.0,2016.0,2016.0,2080.0,96
0,3,1792.0,1952.0,2016.0,2080.0,97
0,3,1792.0,1952.0,1984.0,2016.0,98
0,3,1760.0,1888.0,1920.0,2016.0,99
0,4,1952.0,2304.0,2016.0,2432.0,0
0,4,1984.0,2208.0,2016.0,2144.0,1
0,4,1824.0,2112.0,1984.0,2112.0,2
0,4,1824.0,2080.0,1920.0,2112.0,3
0,4,1792.0,1920.0,1856.0,2112.0,4
0,4,0.0,0.0,9154.0,0.0,5
0,4,2208.0,6529.0,544.0,5473.0,6
0,4,1952.0,4225.0,1536.0,4129.0,7
0,4,2016.0,3296.0,1824.0,3328.0,8
0,4,1920.0,2752.0,2016.0,2816.0,9
0,4,1888.0,2464.0,2080.0,2592.0,10
0,4,1824.0,2144.0,1984.0,2304.0,11
0,4,1824.0,2048.0,2080.0,2176.0,12
0,4,1760.0,2048.0,2080.0,2080.0,13
0,4,1760.0,1984.0,2016.0,2016.0,14
0,4,1728.0,1888.0,1792.0,2080.0,15
0,4,1600.0,5665.0,2848.0,4961.0,16
0,4,2048.0,4257.0,2112.0,3712.0,17
0,4,2080.0,3392.0,2016.0,3008.0,18
0,4,2080.0,2784.0,2144.0,2560.0,19
0,4,2080.0,2400.0,2016.0,2304.0,20
0,4,1952.0,2240.0,2112.0,2368.0,21
0,4,1888.0,2144.0,2016.0,2048.0,22
0,4,1920.0,2080.0,1984.0,2016.0,23
0,4,1760.0,2016.0,2080.0,1984.0,24
0,4,1792.0,1920.0,1824.0,2016.0,25
0,4,1792.0,1888.0,1568.0,1984.0,26
0,4,3328.0,5089.0,1984.0,10946.0,27
0,4,2208.0,4865.0,3104.0,4705.0,28
0,4,2272.0,3872.0,2560.0,3488.0,29
0,4,2144.0,3328.0,2720.0,3072.0,30
0,4,2016.0,2624.0,2624.0,2688.0,31
0,4,1888.0,2400.0,2432.0,2528.0,32
0,4,1888.0,2080.0,2240.0,2240.0,33
0,4,1856.0,2016.0,2112.0,2144.0,34
0,4,1792.0,1984.0,2304.0,2016.0,35
0,4,1792.0,1952.0,1728.0,2112.0,36
0,4,1792.0,1920.0,1504.0,1984.0,37
0,4,512.0,6625.0,6273.0,8001.0,38
0,4,3168.0,6689.0,4705.0,5921.0,39
0,4,2880.0,4769.0,3840.0,4385.0,40
0,4,2464.0,3904.0,3552.0,3712.0,41
0,4,2112.0,3040.0,3072.0,2944.0,42
0,4,2112.0,2720.0,2688.0,2688.0,43
0,4,1888.0,2272.0,2528.0,2400.0,44
0,4,1920.0,2176.0,2272.0,2272.0,45
0,4,1952.0,2080.0,2080.0,2080.0,46
0,4,1824.0,2016.0,1920.0,1984.0,47
0,4,1824.0,1888.0,1632.0,2016.0,48
0,4,2464.0,7457.0,3104.0,6273.0,49
0,4,2464.0,4737.0,2496.0,4193.0,50
0,4,2336.0,3616.0,2528.0,3488.0,51
0,4,2112.0,3136.0,2496.0,3040.0,52
0,4,2048.0,2560.0,2368.0,2592.0,53
0,4,1920.0,2400.0,2272.0,2400.0,54
0,4,1856.0,2112.0,2144.0,2240.0,55
0,4,1888.0,2080.0,2112.0,2080.0,56
0,4,1792.0,1952.0,1984.0,2144.0,57
0,4,1728.0,1824.0,1728.0,2016.0,58
0,4,4929.0,10146.0,4737.0,8354.0,59
0,4,2880.0,5537.0,3840.0,4833.0,60
0,4,2656.0,4321.0,3296.0,3936.0,61
0,4,2400.0,3488.0,2880.0,3200.0,62
0,4,2112.0,2912.0,2656.0,2752.0,63
0,4,2080.0,2432.0,2400.0,2496.0,64
0,4,2080.0,2272.0,2336.0,2400.0,65
0,4,1920.0,2112.0,2208.0,2112.0,66
0,4,1856.0,1952.0,2016.0,2080.0,67
0,4,1888.0,1952.0,2016.0,1984.0,68
0,4,3296.0,7393.0,3808.0,7265.0,69
0,4,2240.0,4897.0,3104.0,4513.0,70
0,4,2368.0,3904.0,2400.0,3584.0,71
0,4,2240.0,2976.0,2080.0,2912.0,72
0,4,2048.0,2656.0,2208.0,2592.0,73
0,4,2080.0,2336.0,2080.0,2368.0,74
0,4,1952.0,2112.0,2144.0,2208.0,75
0,4,1856.0,2144.0,2016.0,2080.0,76
0,4,1824.0,2048.0,2016.0,2016.0,77
0,4,1792.0,1952.0,2112.0,2080.0,78
0,4,1792.0,1920.0,1824.0,2048.0,79
0,4,3072.0,7521.0,3008.0,5537.0,80
0,4,2656.0,4833.0,2784.0,3968.0,81
0,4,2528.0,3840.0,2432.0,3296.0,82
0,4,2208.0,3136.0,2368.0,2752.0,83
0,4,2080.0,2688.0,2208.0,2528.0,84
0,4,2016.0,2304.0,2144.0,2240.0,85
0,4,1792.0,2272.0,2016.0,2144.0,86
0,4,1824.0,2112.0,1888.0,2016.0,87
0,4,1856.0,2016.0,1984.0,1984.0,88
0,4,1792.0,1920.0,1888.0,2016.0,89
0,4,6753.0,4161.0,4961.0,4641.0,90
0,4,2240.0,5441.0,3008.0,4609.0,91
0,4,2368.0,4193.0,2720.0,3936.0,92
0,4,2304.0,3456.0,2400.0,3072.0,93
0,4,2048.0,2720.0,2208.0,2624.0,94
0,4,2112.0,2528.0,2144.0,2496.0,95
0,4,1920.0,2144.0,2144.0,2176.0,96
0,4,1920.0,2080.0,2080.0,2144.0,97
0,4,1824.0,2016.0,1984.0,2112.0,98
0,4,1824.0,2016.0,2112.0,1984.0,99
0,5,2112.0,2752.0,2688.0,2656.0,0
0,5,1888.0,2112.0,2016.0,2080.0,1
0,5,4193.0,8514.0,6369.0,5857.0,2
0,5,3488.0,5601.0,5857.0,4032.0,3
0,5,3200.0,4673.0,4257.0,3360.0,4
0,5,2560.0,3552.0,3744.0,2720.0,5
0,5,2336.0,3072.0,3104.0,2560.0,6
0,5,2048.0,2528.0,2752.0,2208.0,7
0,5,2176.0,2368.0,2592.0,2208.0,8
0,5,1952.0,2080.0,2304.0,2016.0,9
0,5,1888.0,1984.0,2016.0,1952.0,10
0,5,1824.0,1888.0,2080.0,2016.0,11
0,5,0.0,30727.0,0.0,0.0,12
0,5,3680.0,11522.0,5665.0,8802.0,13
0,5,3488.0,6849.0,5473.0,5697.0,14
0,5,2176.0,5601.0,4769.0,4577.0,15
0,5,2112.0,4129.0,3936.0,3712.0,16
0,5,2016.0,3360.0,3424.0,3136.0,17
0,5,1952.0,2912.0,2880.0,2784.0,18
0,5,1856.0,2400.0,2656.0,2368.0,19
0,5,1824.0,2272.0,2304.0,2304.0,20
0,5,1792.0,1696.0,1984.0,2144.0,21
0,5,1760.0,2080.0,2080.0,2048.0,22
0,5,1760.0,1984.0,2112.0,1984.0,23
0,5,2976.0,6689.0,5601.0,6081.0,24
0,5,2496.0,5729.0,4129.0,4289.0,25
0,5,2336.0,4161.0,3584.0,3520.0,26
0,5,2144.0,3680.0,2976.0,3200.0,27
0,5,2016.0,2816.0,2784.0,2592.0,28
0,5,1984.0,2624.0,2464.0,2528.0,29
0,5,1856.0,2144.0,2336.0,2144.0,30
0,5,1856.0,2112.0,2144.0,2144.0,31
0,5,1792.0,2048.0,2016.0,1984.0,32
0,5,1792.0,2016.0,2016.0,2144.0,33
0,5,1760.0,1952.0,1952.0,2016.0,34
0,5,0.0,13795.0,3712.0,13155.0,35
0,5,2080.0,4000.0,3648.0,3840.0,36
0,5,2048.0,3104.0,3136.0,3040.0,37
0,5,1984.0,2720.0,2688.0,2752.0,38
0,5,1856.0,2368.0,2496.0,2432.0,39
0,5,1824.0,2208.0,2336.0,2240.0,40
0,5,1792.0,2144.0,2176.0,2112.0,41
0,5,1824.0,2080.0,2176.0,2048.0,42
0,5,1760.0,1952.0,2016.0,2080.0,43
0,5,1792.0,1888.0,1888.0,2080.0,44
0,5,1760.0,1856.0,1696.0,2016.0,45
0,5,2912.0,6977.0,4257.0,5665.0,46
0,5,2048.0,4129.0,3104.0,4000.0,47
0,5,2144.0,3744.0,2880.0,3680.0,48
0,5,2016.0,3072.0,2752.0,3072.0,49
0,5,1920.0,2464.0,2528.0,2560.0,50
0,5,1888.0,2368.0,2208.0,2464.0,51
0,5,1824.0,1984.0,2176.0,2112.0,52
0,5,1824.0,2048.0,1984.0,2080.0,53
0,5,1760.0,1952.0,2048.0,1952.0,54
0,5,1760.0,1952.0,1856.0,2144.0,55
0,5,1856.0,1824.0,1728.0,2080.0,56
0,5,4129.0,9442.0,6785.0,6817.0,57
0,5,2848.0,6209.0,5377.0,5153.0,58
0,5,2528.0,4609.0,4449.0,4161.0,59
0,5,2176.0,3808.0,3648.0,3616.0,60
0,5,2048.0,3072.0,3200.0,2944.0,61
0,5,2080.0,2720.0,2752.0,2656.0,62
0,5,1952.0,2336.0,2528.0,2368.0,63
0,5,1888.0,2144.0,2464.0,2304.0,64
0,5,1824.0,2112.0,2016.0,2080.0,65
0,5,1792.0,2016.0,1984.0,1952.0,66
0,5,2720.0,9634.0,4321.0,8802.0,67
0,5,1632.0,5345.0,4545.0,5409.0,68
0,5,2144.0,4321.0,3488.0,3872.0,69
0,5,2016.0,2560.0,2496.0,2560.0,70
0,5,1888.0,2176.0,2432.0,2144.0,71
0,5,1888.0,2080.0,2208.0,2208.0,72
0,5,1792.0,1984.0,2144.0,2144.0,73
0,5,1696.0,2016.0,2144.0,2016.0,74
0,5,1760.0,1888.0,2048.0,2144.0,75
0,5,1760.0,1888.0,1920.0,2048.0,76
0,5,8610.0,19908.0,5217.0,16067.0,77
0,5,3296.0,8418.0,6337.0,6401.0,78
0,5,2944.0,5857.0,4801.0,4385.0,79
0,5,2560.0,4641.0,3968.0,3456.0,80
0,5,2016.0,3584.0,3712.0,3008.0,81
0,5,2048.0,3008.0,3232.0,2688.0,82
0,5,1984.0,2528.0,2720.0,2336.0,83
0,5,1888.0,2496.0,2464.0,2208.0,84
0,5,1856.0,2016.0,2272.0,2080.0,85
0,5,1824.0,2080.0,1984.0,2016.0,86
0,5,1792.0,1984.0,1952.0,2080.0,87
0,5,928.0,7009.0,5633.0,6401.0,88
0,5,2304.0,6177.0,4032.0,4929.0,89
0,5,2240.0,4353.0,3552.0,3808.0,90
0,5,2112.0,3584.0,2880.0,3328.0,91
0,5,2080.0,2944.0,2720.0,2784.0,92
0,5,2016.0,2560.0,2528.0,2528.0,93
0,5,1856.0,2272.0,2304.0,2336.0,94
0,5,1856.0,2144.0,2176.0,2176.0,95
0,5,1824.0,1952.0,2016.0,2048.0,96
0,5,1824.0,2016.0,2080.0,2016.0,97
0,5,1792.0,1920.0,2016.0,1952.0,98
0,5,544.0,16227.0,7809.0,4897.0,99
0,6,1856.0,2080.0,2304.0,2080.0,0
0,6,1824.0,2080.0,2112.0,2016.0,1
0,6,1792.0,1984.0,2112.0,1952.0,2
0,6,1760.0,1952.0,2016.0,2048.0,3
0,6,2400.0,4257.0,3840.0,3424.0,4
0,6,2144.0,3648.0,3168.0,2976.0,5
0,6,2112.0,2944.0,2944.0,2496.0,6
0,6,1984.0,2624.0,2560.0,2368.0,7
0,6,1888.0,2240.0,2432.0,2176.0,8
0,6,1888.0,2144.0,2240.0,2112.0,9
0,6,1856.0,2112.0,2144.0,1984.0,10
0,6,1760.0,1984.0,2048.0,1888.0,11
0,6,1696.0,1984.0,1984.0,2080.0,12
0,6,1760.0,2016.0,1888.0,0.0,13
0,6,2240.0,8001.0,4577.0,6273.0,14
0,6,2368.0,4833.0,3648.0,3616.0,15
0,6,2144.0,4032.0,3296.0,3232.0,16
0,6,2144.0,3296.0,2880.0,2784.0,17
0,6,1984.0,2720.0,2656.0,2432.0,18
0,6,1952.0,2464.0,2304.0,2336.0,19
0,6,1824.0,2144.0,2272.0,2112.0,20
