x,y,z,s1,s2,s3,s4,s5,s6
9.62469,-2.30562,0.0383072,-0.0764263,2.21986,-1.97805,-0.838684,-0.713651,0.585388
9.77073,-2.26731,0.351948,1.48353,0.60189,2.99596,0.374332,1.52279,0.653822
9.31105,-1.93691,0.323217,-2.54898,-2.6288,0.989689,1.6941,-2.19571,-0.784199
9.88805,-2.54982,0.184353,3.6114,2.16396,2.18431,-3.88673,3.88653,-3.66606
9.85453,-2.34632,0.28491,1.60223,-4.08658,1.52565,-3.53862,0.378219,2.22827
9.4547,-2.35111,0.299275,-3.24757,1.55195,-1.48665,2.9718,-1.39202,-1.42593
9.91678,-2.58334,0.342371,2.06335,2.52036,0.510458,1.0445,0.615937,1.3499
9.69651,-2.46363,0.430956,-3.21044,2.30057,0.0592291,-1.80045,-1.92856,-2.03418
10.0748,-2.32956,0.0885854,4.64215,0.690382,-1.73056,2.32249,4.00947,-1.84416
9.50977,-2.85149,0.497994,-1.48598,0.298968,-2.14393,1.12403,-1.30466,2.43291
9.81144,-2.96163,0.229843,3.02302,-0.69225,-0.0295671,0.851919,-1.53832,-3.96519
9.99579,-2.6025,0.0694318,-7.12352,3.60292,2.1222,-3.87545,-0.229897,-0.131907
9.65821,-2.82995,0.481234,-6.07936,-1.59499,1.23218,-0.0101335,-2.11029,-8.84404
10.0437,-2.77248,0.167594,-37.0951,-1.38638,-0.818926,0.769833,-1.51623,4.27947
9.9072,-3.54342,-0.107739,-28.1302,1.31104,2.65308,-1.29545,0.0488428,0.596916
9.7827,-2.78685,0.181959,-48.8653,-4.10325,4.2245,0.654686,1.23279,1.59749
10.0963,-3.32076,0.275333,-35.5829,1.88229,-1.68439,-1.30555,-1.02953,-0.842172
9.87608,-3.16274,-0.150835,-17.6479,3.31748,0.579159,1.48912,-0.0466967,-0.55891
9.81622,-3.03824,0.124498,-7.52899,0.401134,-1.40421,-0.216348,2.29352,1.15296
9.83777,-2.87783,0.191536,-6.77094,1.22396,0.902422,1.85365,-0.942896,-1.35143
9.98861,-3.11725,0.153229,-2.45752,-1.0502,-0.854674,-0.052947,-0.0432269,-0.834677
9.80425,-3.6727,0.0047884,-1.96196,-0.0582863,0.602098,2.46515,3.50131,3.66509
10.2113,-2.99036,0.0,0.410438,0.919699,0.689304,-1.14547,2.33506,3.06977
9.83298,-3.33752,0.790086,2.06698,-2.344,-0.764354,0.666914,3.54713,-0.656377
9.87129,-3.32555,-0.191536,2.31834,0.572719,-1.61132,-1.00267,-0.853641,-0.516076
10.0963,-3.95283,-0.21069,0.11589,0.435544,2.28154,0.829038,2.22846,1.16963
9.94312,-4.1683,0.497994,-2.38222,-0.0750369,-1.48564,2.87225,-0.945042,-0.738869
9.91439,-3.53384,-0.0335188,-4.8716,-3.24513,0.477709,-0.0410583,1.6288,0.657475
10.1442,-3.55539,-0.474052,-1.05008,-0.136462,0.94739,-3.03047,0.986378,-1.32848
10.2544,-3.60088,0.11971,-1.83421,1.20156,0.528417,3.39934,0.500269,-2.23951
9.92396,-3.89776,0.179565,-1.31992,1.61013,-0.0376956,1.27005,-2.02854,-2.68033
9.41639,-3.96959,-0.227449,0.755327,-2.30152,-0.952372,-0.853276,-1.19862,1.95698
9.22246,-5.34864,-0.658405,-0.641305,0.566915,0.889286,1.49388,-3.48574,1.85803
8.97346,-5.17626,-0.308852,0.732331,0.430302,-2.01982,-4.25111,3.48873,0.991369
8.85854,-5.61919,-0.411803,1.28824,0.829377,-0.0731072,0.348473,-0.0980115,4.28025
8.36294,-6.65588,-0.462081,9.65727,0.159659,2.39387,1.52719,4.41171,-0.369172
8.32224,-6.98628,-0.37589,14.2564,0.660826,-2.62593,1.70559,-4.33449,1.03713
8.23845,-5.93283,-1.02711,-1.02756,0.376244,-3.1406,0.0866938,3.88664,0.617808
8.27436,-5.88016,-0.560243,-6.9847,0.189076,-0.870553,-0.0249222,1.3078,-5.4474
8.17141,-6.39491,-0.373495,1.22139,-3.31973,2.51358,-4.64067,2.32952,-0.378751
