x,y,z,s1,s2,s3,s4,s5,s6
0.0147887,-0.0159877,-0.0619525,1.23678,-2.27416,3.46417,-13.7321,-415.387,-0.833457
-0.0255804,-0.0429004,-0.0487626,-0.981613,3.83774,-1.36796,-31.1201,-281.51,-2.60189
0.00492955,-0.0690138,-0.0042634,1.42093,0.0509864,-0.643787,8.95112,-174.377,2.24286
0.0278453,-0.0524931,-0.0780735,2.30743,-0.139669,-0.615469,-4.19278,-148.93,0.278007
0.0383706,-0.0366386,-0.0819372,3.32044,-0.0832544,2.24902,-15.0233,-51.9487,-1.07528
0.0226493,-0.0850015,-0.0456983,3.0337,1.39786,1.33157,6.85054,18.5863,0.501688
0.00666156,-0.0438331,-0.0548913,2.82271,-2.06557,-0.162062,4.93826,-75.8345,-1.93681
0.00799387,-0.0362389,-0.0598208,1.57539,-4.44206,-1.29033,3.93009,-15.6869,2.56973
0.0186524,-0.0567565,-0.0695467,-1.18356,-3.6949,-0.741241,-14.988,-7.13654,-1.30414
0.0187856,-0.0586217,-0.0488959,5.14806,2.90565,-0.977818,-4.0711,34.8854,-1.17214
0.0125237,-0.0353063,-0.0614196,1.67007,1.01302,0.905555,-16.6331,-8.68372,1.95528
0.00706125,-0.00413017,0.0123905,0.741608,1.06421,-3.44926,-36.2229,87.4858,1.79055
0.0133231,0.00159877,-0.102055,1.19169,-3.14263,1.9771,11.4187,-6.3457,-1.6253
0.0147887,-0.00373047,-0.0899311,0.356077,0.103149,-2.93476,1.36583,58.2838,0.418367
0.0135896,0.00319755,-0.0702128,-0.983641,1.03361,0.255444,-21.369,-28.4548,0.314323
0.0118576,-0.0085268,-0.0467641,-1.79581,0.594944,-2.30002,-14.4126,-3.52206,1.30147
0.00932619,-0.0123905,-0.0790061,1.80981,-5.46052,-1.34527,-8.30975,32.836,1.04339
-0.00772741,-0.0163874,-0.0375712,-0.84392,1.96187,1.66837,-4.40006,-15.1438,0.547766
0.00746095,-0.00119908,-0.0660827,0.870714,3.4235,0.494172,-16.7296,-22.4138,-0.865915
0.00413017,-0.00985911,-0.0592879,0.542228,-0.908895,0.21305,-15.3555,-15.817,-1.05917
-0.0226493,-0.0141225,-0.0724778,2.01849,2.20186,1.84418,-17.9316,-1.43182,0.259064
0.00239816,0.00839357,-0.0822037,0.311616,0.712366,1.06023,19.8976,23.2671,-2.61104
0.0133231,-0.0237152,-0.0329081,0.0917219,0.316067,-1.7416,0.494621,-20.3251,1.88697
0.0250475,-0.0462312,-0.0167871,-2.30774,2.1967,0.685515,-2.10261,69.0205,1.51199
0.012657,0.0241148,-0.0883323,-0.204929,-4.19745,3.052,-14.2733,323.456,2.23374
-0.00466309,-0.00492955,-0.124438,1.42291,-2.60339,-3.41527,17.0574,124.657,-3.92631
-0.0350398,-0.0628851,-0.00612864,-1.44088,-0.187261,-0.977843,30.5964,180.163,1.33944
-0.0291776,-0.0133231,-0.0346401,2.28394,1.1438,0.72106,0.318434,73.1491,-0.187571
-0.00892649,0.0179862,-0.114979,-1.18937,-2.20834,-0.978663,-6.08941,-11.4403,0.969734
0.013856,-0.00386371,-0.0929954,0.347044,4.42873,0.538178,-1.74589,48.286,-1.47409
0.0201179,-0.0303767,0.0118576,-1.48867,0.693246,1.1905,44.2559,151.443,-0.0625238
-0.0135896,-0.0427672,-0.0450321,-0.576334,-0.326022,-2.51564,31.563,69.7667,-4.89606
0.00599541,0.0169204,-0.0972588,-0.268616,2.12753,-3.55637,-9.01792,-57.841,-3.74416
0.00199847,0.0177197,-0.0438331,5.32722,1.24835,0.395435,39.7025,86.2651,-3.1653
0.0145222,-0.0211838,-0.0111914,1.43123,1.76781,3.799,-15.4549,60.7349,2.87966
-0.0021317,-0.0263798,-0.0259801,-0.542415,-1.60732,1.35077,-32.1563,4.8972,3.24978
0.0162542,0.00905972,-0.0202511,-0.377716,-1.31261,2.05591,-14.0955,-164.084,1.15308
0.0283782,0.00199847,-0.0651501,-0.19516,-6.75283,1.73766,-15.0805,-200.562,-2.35452
0.00279786,-0.0572894,-0.0118576,0.810671,1.82925,-3.93562,-10.5587,-39.5524,2.06833
0.00706125,-0.0359724,-0.0379709,0.781199,-1.21884,0.520709,12.1378,66.6594,-0.97175
0.00905972,-0.00905972,-0.0467641,2.46214,-2.83239,-1.56923,-12.352,-0.532362,-1.18761
0.00199847,-0.0378377,-0.0383706,-0.881606,2.73096,2.47968,-11.2563,-184.832,-6.70836
0.0105253,-0.0130567,-0.0231822,-2.05992,-1.40154,1.27702,8.48809,-139.608,-0.728085
0.0111914,-0.0110582,-0.0410352,2.86173,3.08427,2.07132,8.8323,-36.9512,3.58876
0.0106585,-0.0307764,-0.0435666,2.96024,-1.02932,-2.57016,-1.91881,-53.5503,2.71838
0.0182527,-0.029977,0.000399694,1.89314,0.706972,-0.444434,15.1728,-8.8088,3.76559
0.00799387,-0.0139893,-0.0361056,-1.30772,-1.28695,1.29557,-5.15514,-10.7682,-1.65104
0.00492955,-0.00945941,-0.0345069,-2.28198,-0.172814,1.37583,2.2593,-134.334,0.0139478
0.00333078,-0.0211838,-0.0237152,-0.430667,-0.648281,-3.57915,-4.52468,-65.0548,0.383292
0.00159877,-0.0203844,-0.0303767,-1.89155,2.81402,-2.13658,4.77848,-164.59,1.96411
0.00359724,-0.0241148,-0.0141225,1.19709,5.44793,2.63383,7.66542,-106.331,0.287079
-0.0021317,-0.0122573,-0.0117243,2.52013,0.760498,2.75944,11.3488,-83.1991,-0.222511
-0.00173201,0.000799387,-0.019585,3.15128,2.24563,1.48432,-0.350922,-40.6863,-4.15932
-0.00306432,0.00306432,-0.017853,-0.256192,-1.61108,-2.14078,1.64316,-24.7818,-1.5674
-0.000399694,-0.0147887,-0.0215835,-1.42516,1.01134,0.737689,-12.8267,-7.72636,-1.02807
-0.0153216,-0.0153216,-0.0596876,4.6423,-0.782366,-0.917736,-28.8815,-5.66362,0.610441
-0.00333078,-0.0434334,-0.00759418,-0.355015,-1.63598,-0.262418,4.59354,1.37584,-0.205407
-0.0179862,-0.0345069,0.00253139,-0.713025,2.49844,-0.111732,15.1411,-2.96985,-4.46605
0.000666156,-0.0375712,0.00679479,-1.5355,1.82363,-0.35563,8.56489,-4.96558,2.27154
-0.00279786,-0.0370383,0.00199847,0.883247,-2.76767,-3.68614,4.3719,-1.91386,1.81686
-0.000799387,-0.0302435,0.0169204,-1.1624,0.589532,1.59292,-0.506024,-0.588658,-3.064
0.000932618,-0.0431669,0.00985911,-1.31794,-2.11362,3.43365,-1.99829,-0.559425,2.46276
0.00999234,-0.0464977,0.0294441,0.122065,-1.5543,-1.49153,2.20413,0.234295,3.60832
-0.0081271,-0.0407687,-0.00826034,0.431315,1.46692,-0.483706,9.61769,2.13336,0.918615
-0.0117243,-0.042634,0.0295773,0.547184,-1.35584,2.13242,1.53548,-1.95539,-1.06632
-0.0105253,-0.0532925,0.0235819,-0.234453,3.77132,-1.01706,4.03763,-2.3658,-1.49419
0.00306432,-0.0535589,0.0205176,-2.20492,3.45675,-0.986331,-18.5483,0.154061,2.0604
-0.0042634,-0.0237152,0.00879326,0.171485,-1.5742,4.09518,-16.3072,1.86408,4.14092
0.00466309,-0.0397029,0.0329081,0.499106,1.20972,0.143495,-6.04824,-1.20083,-2.23953
0.0085268,-0.0452986,0.0157213,-0.855692,-1.50414,0.50743,-7.78565,2.10132,-2.08634
0.0150551,-0.0318423,0.00746095,-0.215911,3.39426,1.42558,-25.9065,1.57413,-2.85371
0.0102588,-0.0218499,0.000532925,-2.13229,-1.9826,2.84926,-5.79764,-2.89487,0.409647
0.0139893,-0.0278453,0.0125237,2.18559,0.975601,0.754505,-20.1769,4.31395,4.38105
