x,y,z,s1,s2,s3,s4,s5,s6
9.81622,-2.15239,0.864306,11.5536,0.454574,2.54721,-40.7072,-2.9518,1.75114
10.0197,-1.88663,0.342371,-0.478565,1.70754,-1.30995,29.6437,-4.18862,-0.990754
10.1562,-1.75734,-0.0694318,7.47851,-2.21208,-1.4769,-54.6819,1.41597,-0.0470655
9.76834,-1.77889,1.05345,15.1154,1.82409,2.38356,31.878,-1.87402,4.33639
10.1275,-2.00873,0.241814,9.11395,4.64033,0.914807,22.1823,-2.28697,-0.0604223
9.97903,-2.20745,0.258574,4.0147,0.335752,2.16787,-52.7496,-0.711002,1.51614
9.98382,-1.86029,0.40462,6.39059,-2.8899,-1.05818,41.9102,0.293275,0.0468132
9.94312,-2.08295,0.1652,7.84949,0.886646,1.03306,14.3365,0.201454,0.867498
10.2161,-2.26252,0.301669,2.29808,2.6865,1.25064,-12.8003,2.37911,0.803489
10.1107,-1.79805,0.11971,-7.65327,-3.93853,-2.50258,14.4796,-2.94899,1.93975
10.1442,-2.50673,0.258574,-1.19943,1.61478,2.51094,9.62507,5.08227,1.08963
9.75637,-2.84192,-0.071826,-2.93577,3.99026,-2.98368,0.940816,1.40736,-3.77356
10.4004,-2.64799,-0.0167594,-10.2898,0.270346,1.57153,-11.1684,1.19694,0.0384808
10.1155,-2.02549,-0.237026,-46.0146,-0.0191792,-1.23214,-32.1512,1.53936,0.188738
10.0748,-2.76291,-0.586579,-35.6091,-0.858248,0.051261,35.7872,0.840044,1.24537
10.3022,-2.41335,-0.387861,-19.5312,0.107873,3.26647,11.5617,-4.20306,-1.02842
9.60553,-2.95923,-0.581791,-10.3626,0.935608,-0.987704,-46.7269,2.37798,0.486194
10.0772,-2.30801,-0.799663,-2.87375,-2.3421,-1.85453,17.5181,-3.89301,-1.41506
9.58398,-2.82037,-0.320823,-0.000185966,1.17792,-1.10406,-0.580359,1.95718,-4.02456
9.88087,-2.5594,-0.991199,0.731424,1.39128,-3.43857,-15.5812,1.91165,1.44336
9.8258,-2.48039,-0.488417,-1.01577,3.635,0.862322,11.2349,4.50724,2.75704
9.65342,-2.23379,-0.011971,0.516202,0.376538,1.78938,-33.4333,0.254696,0.397832
9.66539,-2.77727,-0.64404,-1.09581,-2.82191,-4.45779,29.7067,-0.0510409,-1.33086
9.68215,-2.99754,-1.0726,-4.97833,0.621887,-1.22442,9.30117,-1.17844,-1.09184
9.68694,-3.03106,-1.13485,-0.866312,1.08994,0.321618,-33.3554,-1.81884,-0.574572
9.6175,-4.08211,-0.636858,-3.46531,-3.11045,1.68053,2.99567,-2.74536,-2.5603
9.8689,-3.70862,-0.888249,6.36592,-0.714532,1.19092,-55.2987,-1.5121,-0.926831
9.99339,-3.79002,-0.691924,-1.00775,1.69554,-3.09858,4.65855,-1.66315,0.410539
9.991,-3.28963,-0.703895,2.01477,-2.39787,-2.15209,15.9119,3.11966,-2.60101
9.97663,-3.37343,-0.653617,-0.226985,2.55205,0.630834,-45.3941,-1.29965,1.65571
9.85453,-3.30879,-0.679953,-1.35811,1.58594,-1.28161,10.0641,1.98863,2.51501
10.0963,-3.38301,-0.749385,0.0575012,3.1545,3.85125,9.35104,1.81552,4.56809
9.79947,-3.59609,-0.555454,-0.20915,0.0892675,-2.26016,9.90456,0.965295,0.565789
9.37809,-4.51786,-0.59855,-1.56384,-0.922542,3.97686,14.6347,-2.40019,2.77629
9.00938,-4.11802,-0.205901,-1.20021,2.6434,0.433458,-51.3199,0.840525,-0.0850921
8.73165,-4.67109,-0.775721,-0.627159,1.57385,-0.226373,38.5218,3.47336,2.70822
8.54969,-5.95677,-1.0319,-0.00841758,-2.38614,-0.150418,11.9339,-3.71052,0.739305
8.03973,-7.15387,-0.339977,34.5828,-1.45337,-0.682057,-12.0571,-1.77249,1.74936
8.23605,-6.56251,-1.06063,-14.1272,0.932674,2.18864,8.09017,1.41079,-3.33796
8.29112,-5.46596,-1.16837,-13.2613,1.20984,-1.27811,-51.3824,3.77643,0.866831
7.90565,-5.86819,-0.744596,-7.60133,-2.21942,-0.535428,13.3726,3.64012,-0.18524
