time_step,x,y,z,s1,s2,s3,s4,s5,s6
20,9.77313,1.40061,0.256179,0.895759,3.39882,-0.315798,17.149,-1.0008,-1.21911
21,9.84735,1.28808,0.275333,3.98619,0.647466,3.02885,-11.345,-0.305574,-1.40753
21,10.1059,1.25456,0.371101,1.43729,2.27044,0.935466,20.326,1.91171,-0.762608
21,10.058,1.34315,0.497994,-0.782161,0.150705,1.01379,-1.43381,2.02947,0.224557
21,9.95509,1.00796,0.244209,-1.12184,-0.84792,0.244347,-12.5568,-5.80482,-0.67132
21,10.058,1.03669,0.361524,-2.89137,0.639161,-1.34299,-7.13329,-3.2259,4.45353
21,9.96227,0.749385,0.572214,2.69248,1.0129,1.48549,-30.1803,-2.52222,3.51985
21,10.2017,1.08218,0.725443,0.24915,-2.6231,-1.35438,1.76036,2.69697,-2.17248
21,10.0365,0.885855,0.682347,2.07057,-2.17087,-3.50066,-15.8352,0.235481,-2.32246
21,10.2232,0.770933,0.758962,-2.82767,1.73658,0.00214607,-22.3805,4.94244,1.62877
21,10.1323,1.08218,0.694318,0.846241,1.10295,1.89803,16.4313,1.18582,3.09191
21,10.0389,0.787692,0.442927,0.917922,-2.31688,0.567958,31.9443,1.90982,-2.59852
21,10.1347,0.857124,0.428562,1.63268,-1.99723,2.29051,19.3151,1.9626,1.84131
21,10.2831,1.1564,0.459687,-0.231129,2.65898,-2.10935,12.2852,-3.79871,-1.09265
22,9.97185,0.493205,0.550666,0.398746,0.795087,0.115573,6.43204,2.33259,2.46747
22,9.90242,0.323217,0.56982,-1.19854,0.343905,-2.18715,23.9536,2.96043,-0.795886
